"keep"	"Quant_Varia"	"Pst_Values"
3574	"V202"	0.910601589208346
3575	"V203"	0.841464714241101
3584	"V204"	0.833230256929397
3599	"V205"	0.847735574333534
3611	"V206"	0.807289826996252
3640	"V207"	0.784216970705691
3658	"V208"	0.830878757167003
3660	"V209"	0.79149973744196
3666	"V210"	0.829836433204228
3724	"V211"	0.788341611021512
3730	"V212"	0.900851732265626
3735	"V213"	0.848005744633652
3747	"V214"	0.852356219310516
3753	"V215"	0.899841503721318
3755	"V216"	0.787371582401776
3769	"V217"	0.82969789795499
3775	"V218"	0.84577367283274
3803	"V219"	0.842612954240179
3836	"V220"	0.798234728808469
3849	"V221"	0.82654090618099
3850	"V222"	0.783976037010886
3852	"V223"	0.7942981340725
3854	"V224"	0.881129061247008
3861	"V225"	0.856266089213448
3866	"V226"	0.812169257605182
3869	"V227"	0.871868985566893
3870	"V228"	0.787037314437927
3881	"V229"	0.79629020279784
3908	"V230"	0.785149434262055
3936	"V231"	0.803389877594933
3954	"V232"	0.865090405495906
3962	"V233"	0.83172491273549
3989	"V234"	0.807357294619347
4026	"V235"	0.876492158761312
4046	"V236"	0.924832476502891
4091	"V237"	0.803986732528417
4116	"V238"	0.955864787385684
4164	"V239"	0.804791500479565
4180	"V240"	0.800754212749599
4184	"V241"	0.901312949274736
4212	"V242"	0.831110310443793
4228	"V243"	0.825629710976125
4247	"V244"	0.890038994242853
4276	"V245"	0.86226699075725
4285	"V246"	0.863299611482577
4319	"V247"	0.819044794396024
4324	"V248"	0.788155303479723
4330	"V249"	0.816745435847008
4345	"V250"	0.809459995649907
4353	"V251"	0.875369686602614
4386	"V252"	0.781491189167161
4411	"V253"	0.872742354095125
4427	"V254"	0.940837191332004
4454	"V255"	0.808713090624524
4461	"V256"	0.838895264265876
4480	"V257"	0.856785704360262
4513	"V258"	0.841570150607885
4523	"V259"	0.799105338823551
4547	"V260"	0.83462424265463
4549	"V261"	0.787535907930136
4555	"V262"	0.782427401840401
4570	"V263"	0.798246056599477
4582	"V264"	0.933194581121491
4624	"V265"	0.807886224590353
4641	"V266"	0.843378400581806
4710	"V267"	0.974923878712689
4714	"V268"	0.927831664323593
4751	"V269"	0.897949494876913
4758	"V270"	0.860587632589729
4787	"V271"	0.918816568691751
4788	"V272"	0.836683745045051
4794	"V273"	0.792499582528542
4798	"V274"	0.793850119852355
4833	"V275"	0.782699040496854
4839	"V276"	0.792505989359104
4873	"V277"	0.822267332530091
4874	"V278"	0.83448342542776
4879	"V279"	0.815974422788176
4881	"V280"	0.923982003348855
4917	"V281"	0.867551652143616
4927	"V282"	0.903883620735158
4939	"V283"	0.931963129548127
4944	"V284"	0.877386434195594
4984	"V285"	0.779370892466153
5001	"V286"	0.822372777449584
5013	"V287"	0.93571421314109
5016	"V288"	0.910212428189756
5028	"V289"	0.847803506565866
5040	"V290"	0.803529501677668
5074	"V291"	0.833187447638045
5083	"V292"	0.838577389784059
5098	"V293"	0.847706864873825
5107	"V294"	0.913920066398782
5110	"V295"	0.786784303479559
5112	"V296"	0.801249085109006
5140	"V297"	0.865273932791222
5155	"V298"	0.800342544851637
5214	"V299"	0.796676470356996
5219	"V300"	0.832222753721318
5221	"V301"	0.797681610965335
5226	"V302"	0.811240481190617
5252	"V303"	0.862761662674959
5304	"V304"	0.823456480449919
5343	"V305"	0.907162940399181
5383	"V306"	0.937687802512589
5397	"V307"	0.808190352138104
5427	"V308"	0.832951006458232
5438	"V309"	0.934065373162054
5450	"V310"	0.804327314402546
5465	"V311"	0.804926531979293
5483	"V312"	0.909387054254329
5543	"V313"	0.793788041182257
5588	"V314"	0.936840025723941
5589	"V315"	0.793457185414375
5598	"V316"	0.939560386665563
5616	"V317"	0.878870766687331
5621	"V318"	0.789089672062198
5641	"V319"	0.838267598956368
5643	"V320"	0.794779421836407
5666	"V321"	0.823018484214286
5671	"V322"	0.815059061638412
5673	"V323"	0.865352513856949
5689	"V324"	0.858513006174741
5697	"V325"	0.813476478144152
5707	"V326"	0.842248226597469
5717	"V327"	0.809690544649812
5724	"V328"	0.822802195860635
5731	"V329"	0.854560390540036
5776	"V330"	0.821021220952204
5780	"V331"	0.822252715827169
5781	"V332"	0.833497546772018
5784	"V333"	0.781157460943628
5798	"V334"	0.784269882568975
5818	"V335"	0.801695780802735
5823	"V336"	0.780845667662677
5840	"V337"	0.779886856346928
5844	"V338"	0.836270688445867
5881	"V339"	0.892990271429074
5918	"V340"	0.782108350629039
5924	"V341"	0.825242626260761
5927	"V342"	0.8635737110749
5939	"V343"	0.881124527410158
5960	"V344"	0.928712123339953
5981	"V345"	0.804839211079517
6002	"V346"	0.817256967239499
6012	"V347"	0.794173702912283
6013	"V348"	0.812379257218031
6024	"V349"	0.792238646089093
6026	"V350"	0.869706874009407
6035	"V351"	0.868379526366304
6038	"V352"	0.810048639149358
6045	"V353"	0.796168320960356
6070	"V354"	0.84744616273544
6099	"V355"	0.87040763949347
6129	"V356"	0.887660648417116
6185	"V357"	0.809564814489284
6188	"V358"	0.887855656991938
6203	"V359"	0.783584173956223
6212	"V360"	0.882129948713461
6229	"V361"	0.797384768418866
6249	"V362"	0.793606560620211
6288	"V363"	0.781643610447171
6310	"V364"	0.831558216640418
6338	"V365"	0.833783248004014
6344	"V366"	0.843507016802648
6368	"V367"	0.84538807376283
6372	"V368"	0.794859658279762
6386	"V369"	0.916905023383638
6392	"V370"	0.917824563409973
6440	"V371"	0.861314739742626
6449	"V372"	0.879674927619184
6501	"V373"	0.86674374537897
6514	"V374"	0.785589121172523
6542	"V375"	0.899559298052795
6554	"V376"	0.802898244481894
6561	"V377"	0.824112757113787
6580	"V378"	0.798946509616154
6617	"V379"	0.845065866267582
6620	"V380"	0.798183659862856
6643	"V381"	0.939365851936464
6647	"V382"	0.871544281063656
6684	"V383"	0.860005885583021
6696	"V384"	0.910894694481164
6757	"V385"	0.839135396809559
6781	"V386"	0.806575403797468
6785	"V387"	0.821570177803571
6802	"V388"	0.836055720482788
6820	"V389"	0.857905709444797
6843	"V390"	0.779872177898598
6855	"V391"	0.813204619444418
6861	"V392"	0.837981527582002
6888	"V393"	0.807872508708796
6890	"V394"	0.789132073825192
6891	"V395"	0.8208498763608
6914	"V396"	0.911721872428481
6950	"V397"	0.861417661421253
6963	"V398"	0.863425981402579
6964	"V399"	0.862602112519518
6989	"V400"	0.79846671097088
7039	"V401"	0.778943372467899
7041	"V402"	0.896143252719582
7044	"V403"	0.820742825992619
7060	"V404"	0.823413982722703
7087	"V405"	0.816118576956779
7102	"V406"	0.839569192292284
7123	"V407"	0.781694292402486
7148	"V408"	0.948529736926111
7149	"V409"	0.90065585374706
7174	"V410"	0.784217016640343
7186	"V411"	0.879492262969887
7192	"V412"	0.900099889001307
7214	"V413"	0.86130945181867
7272	"V414"	0.856344895438447
7273	"V415"	0.801282522519116
7284	"V416"	0.912476519100637
7306	"V417"	0.787131735981542
7329	"V418"	0.783103866653488
7347	"V419"	0.946367931939271
7350	"V420"	0.868710078128251
7377	"V421"	0.869776337250396
7405	"V422"	0.792692561725276
7478	"V423"	0.801439776421143
7491	"V424"	0.786799838112165
7493	"V425"	0.843215197022473
7496	"V426"	0.817133212121249
7528	"V427"	0.8317405262962
7544	"V428"	0.805981199716975
7564	"V429"	0.859285693617346
7582	"V430"	0.800618106939088
7587	"V431"	0.806971896223296
7610	"V432"	0.833871067507267
7612	"V433"	0.817090991117754
7636	"V434"	0.797830984800518
7662	"V435"	0.795989961131813
7731	"V436"	0.832875603823341
7754	"V437"	0.807777897469567
7781	"V438"	0.88278229271148
7817	"V439"	0.813701204289738
7847	"V440"	0.898268044136757
7869	"V441"	0.889504377088037
7879	"V442"	0.918821505737846
7897	"V443"	0.867291423780338
7899	"V444"	0.832203888259277
7950	"V445"	0.835619571731784
7961	"V446"	0.873914656561565
7979	"V447"	0.81568765182707
7984	"V448"	0.818456671827665
7998	"V449"	0.805285728988177
8017	"V450"	0.804034846535107
8050	"V451"	0.884811068133768
8060	"V452"	0.783129213569683
8061	"V453"	0.811566710117025
8089	"V454"	0.823990595608137
8118	"V455"	0.876578257702181
8157	"V456"	0.781729845387401
8159	"V457"	0.793051787724319
8181	"V458"	0.864214719230409
8184	"V459"	0.914493825129102
8192	"V460"	0.799694676240056
8210	"V461"	0.858077710610396
8212	"V462"	0.838412039203548
8237	"V463"	0.839620393737172
8239	"V464"	0.791621709506069
8280	"V465"	0.867491150953258
8326	"V466"	0.804397364187076
8332	"V467"	0.822539930198845
8338	"V468"	0.821861420750364
8345	"V469"	0.8317498226769
8371	"V470"	0.831985420069409
8372	"V471"	0.862368563233719
8377	"V472"	0.846796687877473
8401	"V473"	0.808272053187544
8412	"V474"	0.796721475385903
8414	"V475"	0.802316742434491
8416	"V476"	0.786747631317983
8417	"V477"	0.805378820865635
8420	"V478"	0.88539949809027
8452	"V479"	0.842580217553626
8463	"V480"	0.816119483523383
8476	"V481"	0.845765457233875
8478	"V482"	0.854972008858228
8523	"V483"	0.842812981219298
8533	"V484"	0.818373689847609
8534	"V485"	0.834493441425447
8539	"V486"	0.799348251017035
8563	"V487"	0.83300129316943
8615	"V488"	0.832501871517536
8616	"V489"	0.841225613302611
8626	"V490"	0.838769258249995
8679	"V491"	0.925480587749671
8683	"V492"	0.833595816236944
8690	"V493"	0.788534709680833
8708	"V494"	0.810822405616656
8753	"V495"	0.869255202234226
8776	"V496"	0.897200463270942
8781	"V497"	0.917971960216143
8797	"V498"	0.798275231402874
8802	"V499"	0.812363421135263
8865	"V500"	0.89207146658627
8870	"V501"	0.912468050315775
8885	"V502"	0.815322637086329
8895	"V503"	0.874235479477883
8902	"V504"	0.783884157708075
8929	"V505"	0.943485499335607
8931	"V506"	0.916257369113715
8933	"V507"	0.831301567876567
8960	"V508"	0.788022383904453
8962	"V509"	0.849413275467038
8987	"V510"	0.905040233517039
8999	"V511"	0.803580742483355
9022	"V512"	0.816375741518269
9068	"V513"	0.953275440363352
9078	"V514"	0.798517370961654
9087	"V515"	0.919174201674435
9092	"V516"	0.848287004317948
9093	"V517"	0.8430240221413
9100	"V518"	0.796035953043401
9102	"V519"	0.811047551274983
9144	"V520"	0.784462656423315
9170	"V521"	0.898974307118977
9174	"V522"	0.906112532446672
9182	"V523"	0.903159393124163
9213	"V524"	0.790796280718107
9250	"V525"	0.915538471668853
9279	"V526"	0.949493704859139
9300	"V527"	0.929756747112944
9308	"V528"	0.789802008062905
9321	"V529"	0.887640483227027
9354	"V530"	0.954391159309472
9368	"V531"	0.832768438875455
9389	"V532"	0.854401696189067
9390	"V533"	0.816696736759366
9393	"V534"	0.838650854997485
9423	"V535"	0.876968865160312
9436	"V536"	0.813357847455338
9441	"V537"	0.875623074016901
9445	"V538"	0.808723396238936
9448	"V539"	0.942284036281522
9453	"V540"	0.794744928809541
9457	"V541"	0.866985961323296
9463	"V542"	0.93089228001477
9466	"V543"	0.894619724699795
9467	"V544"	0.799034873225538
9481	"V545"	0.949153381322016
9485	"V546"	0.879936444038971
9490	"V547"	0.811856479521258
9497	"V548"	0.909632847571257
9510	"V549"	0.837038713608417
9514	"V550"	0.806863308695108
9546	"V551"	0.805731989712271
9553	"V552"	0.838562346611212
9568	"V553"	0.797017874968757
9627	"V554"	0.841057534457461
9644	"V555"	0.868401177770166
9645	"V556"	0.898913617825102
9646	"V557"	0.814029656721054
9676	"V558"	0.80363824095836
9681	"V559"	0.798175194316847
9683	"V560"	0.813617615396161
9693	"V561"	0.779818212053053
9698	"V562"	0.896644284940069
9781	"V563"	0.817289326979209
9798	"V564"	0.802903027398467
9821	"V565"	0.878728594514689
9831	"V566"	0.91301699779891
9836	"V567"	0.80063332138292
9852	"V568"	0.821971292199251
9866	"V569"	0.861272081433945
9877	"V570"	0.866233381836438
9884	"V571"	0.860195391144691
9900	"V572"	0.8158649898581
9914	"V573"	0.930210870118996
9931	"V574"	0.786704783847868
9932	"V575"	0.782209512921286
9934	"V576"	0.978666946092567
9943	"V577"	0.933227065259498
9951	"V578"	0.784800886151517
9972	"V579"	0.989248991615251
10031	"V580"	0.781106816728651
10051	"V581"	0.879477039991301
10078	"V582"	0.797180195464847
10079	"V583"	0.807518745213936
10098	"V584"	0.846530355010325
10099	"V585"	0.941368955817961
10101	"V586"	0.784655146437657
10120	"V587"	0.84539449242852
10123	"V588"	0.956920861644025
10131	"V589"	0.958009118338648
10132	"V590"	0.961367279919245
10139	"V591"	0.943013839025026
10142	"V592"	0.846864293140238
10148	"V593"	0.841747845419858
10153	"V594"	0.831980175939899
