"keep"	"Quant_Varia"	"Pst_Values"
6733	"V301"	0.796247852310659
6788	"V302"	0.830799668429105
6855	"V303"	0.834283814182737
6871	"V304"	0.79833532769723
6900	"V305"	0.849677005966681
6914	"V306"	0.938714843716061
6931	"V307"	0.833324432662018
6954	"V308"	0.793963746477195
7041	"V309"	0.817814166768211
7060	"V310"	0.815046482344808
7064	"V311"	0.902233207531358
7095	"V312"	0.890800013411573
7101	"V313"	0.808281186825419
7105	"V314"	0.803506577115165
7137	"V315"	0.885557705837908
7141	"V316"	0.823459904549775
7148	"V317"	0.887805539984387
7149	"V318"	0.915813116205955
7257	"V319"	0.821220139942002
7272	"V320"	0.872222358027449
7278	"V321"	0.807124711529675
7323	"V322"	0.805224189310663
7329	"V323"	0.874981411309913
7347	"V324"	0.91074141622479
7350	"V325"	0.864843746016947
7377	"V326"	0.872364546282821
7381	"V327"	0.799359287077512
7388	"V328"	0.855397991760795
7395	"V329"	0.887464531463333
7396	"V330"	0.797632092842453
7418	"V331"	0.79228661707391
7419	"V332"	0.813112592875885
7432	"V333"	0.817184172340444
7467	"V334"	0.887439976371067
7496	"V335"	0.892811626907549
7497	"V336"	0.822289121433869
7538	"V337"	0.915582935402422
7540	"V338"	0.879394031527851
7541	"V339"	0.801346778165846
7543	"V340"	0.840096817820027
7544	"V341"	0.82441875178515
7599	"V342"	0.800030009194035
7600	"V343"	0.826659470966011
7604	"V344"	0.833091571493445
7692	"V345"	0.844509182253127
7713	"V346"	0.877112541117421
7735	"V347"	0.915481234309989
7751	"V348"	0.836106111776897
7753	"V349"	0.79725708012768
7765	"V350"	0.791401136533113
7879	"V351"	0.948017125198016
7897	"V352"	0.818153950615837
7911	"V353"	0.792917718624585
7914	"V354"	0.873633164713665
7941	"V355"	0.84065554150598
7944	"V356"	0.791085103350591
7952	"V357"	0.838050685902143
8050	"V358"	0.82018857892486
8131	"V359"	0.83760801262273
8142	"V360"	0.902025835443166
8181	"V361"	0.938451425002547
8196	"V362"	0.819889965777988
8210	"V363"	0.881993113101892
8212	"V364"	0.794219089735287
8213	"V365"	0.808120795741504
8237	"V366"	0.823688886262555
8267	"V367"	0.855833611618641
8314	"V368"	0.841274076185598
8317	"V369"	0.804557902808465
8332	"V370"	0.837872776869153
8338	"V371"	0.84546081878846
8372	"V372"	0.840566732288495
8401	"V373"	0.84569055133612
8417	"V374"	0.828203740147462
8438	"V375"	0.917230726486331
8441	"V376"	0.859856173387961
8475	"V377"	0.826241228244182
8478	"V378"	0.825360024159156
8516	"V379"	0.831577583327836
8523	"V380"	0.908208466464456
8534	"V381"	0.854075184889248
8546	"V382"	0.809651419284123
8548	"V383"	0.838329440900227
8600	"V384"	0.796979224105037
8601	"V385"	0.820233051469298
8602	"V386"	0.812560748450176
8679	"V387"	0.877064764082423
8687	"V388"	0.87285518565077
8692	"V389"	0.807268430033894
8753	"V390"	0.812918081562137
8768	"V391"	0.809260874835861
8772	"V392"	0.79913727756329
8776	"V393"	0.853958162135006
8781	"V394"	0.905777044136521
8786	"V395"	0.861939774904581
8801	"V396"	0.853397051395393
8834	"V397"	0.798503699743384
8842	"V398"	0.895303828282572
8858	"V399"	0.833227804068006
8870	"V400"	0.930506298465414
8891	"V401"	0.908987252463556
8897	"V402"	0.854485864751973
8915	"V403"	0.803240837016193
8917	"V404"	0.92855988748736
8929	"V405"	0.927589756188559
8931	"V406"	0.856531595183417
8933	"V407"	0.934330550502738
8948	"V408"	0.890211836352406
8962	"V409"	0.893123171154922
8987	"V410"	0.93146806154723
9022	"V411"	0.817800397561494
9053	"V412"	0.866782660150841
9059	"V413"	0.83504574126609
9064	"V414"	0.800672370735517
9068	"V415"	0.969325489050382
9071	"V416"	0.889331399978069
9073	"V417"	0.862856160163542
9078	"V418"	0.814066997956559
9087	"V419"	0.905682006287936
9093	"V420"	0.843763682718192
9140	"V421"	0.896977754834384
9171	"V422"	0.892955202107465
9220	"V423"	0.867086695220783
9226	"V424"	0.844379484853249
9250	"V425"	0.948729588262894
9257	"V426"	0.79991461061057
9279	"V427"	0.937652232756613
9307	"V428"	0.81662476737667
9332	"V429"	0.794318840597205
9354	"V430"	0.862199911590116
9426	"V431"	0.819993199223572
9448	"V432"	0.920241667235855
9463	"V433"	0.839513600256159
9476	"V434"	0.870370008906113
9481	"V435"	0.93605109865559
9497	"V436"	0.936139307808809
9553	"V437"	0.926828287085238
9555	"V438"	0.83844459001037
9640	"V439"	0.845976030397189
9644	"V440"	0.869677238287462
9658	"V441"	0.913089457681833
9676	"V442"	0.821707559291694
9682	"V443"	0.819335456868876
9698	"V444"	0.807778771344856
9787	"V445"	0.84868587865724
9806	"V446"	0.807880796638873
9808	"V447"	0.827254583713591
9831	"V448"	0.924240833989931
9877	"V449"	0.815481690447722
9887	"V450"	0.865733489528651
9894	"V451"	0.845965970171322
9914	"V452"	0.904050077141418
9927	"V453"	0.795994188179304
9934	"V454"	0.976484757295612
9943	"V455"	0.938122990006073
9944	"V456"	0.867271648058652
9951	"V457"	0.865104631954824
9972	"V458"	0.988804739002642
10040	"V459"	0.81934916731854
10076	"V460"	0.856889128053237
10079	"V461"	0.859212522928743
10098	"V462"	0.857729372819972
10099	"V463"	0.879219820372397
10106	"V464"	0.820075231182643
10123	"V465"	0.967069027281269
10126	"V466"	0.80643899846184
10131	"V467"	0.943738706507604
10132	"V468"	0.958482565576537
10139	"V469"	0.940225379638526
