"keep"	"Quant_Varia"	"Pst_Values"
850	"V272"	0.112756113784299
4901	"V273"	0.166790181906087
7506	"V274"	0.618048898440343
6637	"V275"	0.406575772038017
3309	"V276"	0.197175673371915
6910	"V277"	0.217987787501073
10021	"V278"	0.0240973875612743
5231	"V279"	0.142472107058211
2117	"V280"	0.00784083866082326
10132	"V281"	0.976082236882972
2177	"V282"	0.25077942273739
1541	"V283"	0.311364767901777
1800	"V284"	0.000157671958955946
7840	"V285"	0.218274227994762
9766	"V286"	0.181779067544889
5749	"V287"	0.0145788326950258
347	"V288"	0.472299041963584
6216	"V289"	0.491958395331133
1012	"V290"	0.101285992713058
7931	"V291"	0.110609631181493
1794	"V292"	0.507312627496334
9735	"V293"	0.150900995003904
1788	"V294"	0.0176234965747514
8483	"V295"	0.225470337897771
2017	"V296"	0.24779575630251
9353	"V297"	0.411313822695434
9152	"V298"	0.10672844137688
1376	"V299"	0.206742775862245
3387	"V300"	0.00376293134836044
5096	"V301"	0.0345733298437513
3116	"V302"	0.420878248034776
143	"V303"	0.520440095387022
8314	"V304"	0.495770163448108
6161	"V305"	0.271985175830878
4982	"V306"	0.714470598287487
6247	"V307"	0.162690448789666
2426	"V308"	0.302723755111914
2371	"V309"	0.238506123090171
836	"V310"	0.142832121682213
9376	"V311"	0.0597085205148254
701	"V312"	0.203935099649457
9730	"V313"	0.0655701188717578
2441	"V314"	0.436694188588718
6763	"V315"	0.470323586455971
7051	"V316"	0.00724227846774597
4512	"V317"	0.0450070180003608
9098	"V318"	0.737317324206397
4079	"V319"	0.527097721317391
7246	"V320"	0.226567397592599
1799	"V321"	0.688517653784426
5464	"V322"	0.510855962265822
1944	"V323"	0.00797983874892936
2731	"V324"	0.055258840852547
9541	"V325"	0.487712404741004
7664	"V326"	0.572717589767039
9679	"V327"	0.0576326906341255
9739	"V328"	0.0112572773720031
4276	"V329"	0.73091268359704
2141	"V330"	0.205845926794408
9848	"V331"	0.601874466470826
6942	"V332"	0.681485988129827
7630	"V333"	0.396256686090933
426	"V334"	0.554951382242417
567	"V335"	0.410664893176985
3789	"V336"	0.547153373393806
5123	"V337"	0.0126434396882936
464	"V338"	0.94583159793469
2442	"V339"	0.45211627439036
6047	"V340"	0.356701668118579
8751	"V341"	0.0778010786585636
8643	"V342"	0.105591795275137
9903	"V343"	0.0213720846960101
8444	"V344"	0.0146000135192396
2708	"V345"	0.00827602575700042
6736	"V346"	0.220996395795925
6840	"V347"	0.289379210306574
7430	"V348"	0.609375340718514
9051	"V349"	0.78870188508774
4453	"V350"	0.802296063704535
2786	"V351"	0.719773860478918
9725	"V352"	0.642529991087557
6713	"V353"	0.0762927191370662
7120	"V354"	0.0733117599540294
9716	"V355"	0.272864047101091
3711	"V356"	0.66713317653582
9318	"V357"	0.0341872915586366
5505	"V358"	0.00580529424677454
2632	"V359"	0.125178329636785
1528	"V360"	0.240882807047766
1081	"V361"	0.258143101061932
6584	"V362"	0.269645691109203
9891	"V363"	0.00253904512750403
9161	"V364"	0.134232334918357
613	"V365"	0.233378133987318
6006	"V366"	0.417899575737877
2613	"V367"	0.113429721976027
5687	"V368"	0.0927862396138317
5268	"V369"	0.15948044401183
7204	"V370"	0.000534987982218706
2396	"V371"	0.49452830776685
5793	"V372"	0.290330819174654
3046	"V373"	0.872527837202483
6401	"V374"	0.704810312582631
4939	"V375"	0.929895815573325
9551	"V376"	0.716596152839626
9357	"V377"	0.720401341515461
9062	"V378"	0.616898145742952
3411	"V379"	0.683343093942491
6664	"V380"	0.0596558587188037
8550	"V381"	0.745802205928193
5135	"V382"	0.584655627142742
2152	"V383"	0.0078528237500041
3524	"V384"	0.704779096563481
8549	"V385"	0.62413833277394
7349	"V386"	0.807189126091193
145	"V387"	0.00166239152793443
3529	"V388"	0.526611886290215
606	"V389"	0.000227459995553676
3497	"V390"	0.0447990321390096
4031	"V391"	0.137170443792503
2951	"V392"	0.339821213837938
7057	"V393"	0.0927557001149131
9955	"V394"	0.259736365779903
2101	"V395"	0.144236049451421
1640	"V396"	0.38480246982647
9789	"V397"	0.204903383360981
3900	"V398"	0.0988495819759429
5888	"V399"	0.893895778139959
8456	"V400"	0.513755344142242
7606	"V401"	0.7741824794785
1463	"V402"	0.31206835124852
6001	"V403"	0.363516877072649
5997	"V404"	0.22842772200375
2489	"V405"	0.203084649727582
2950	"V406"	0.745820666424176
7852	"V407"	0.909984789763858
3805	"V408"	0.221634327482005
5669	"V409"	0.102154939729965
3399	"V410"	0.85269576777251
3301	"V411"	0.392777782535966
1776	"V412"	0.0620545819690801
1170	"V413"	0.0885631883145776
5118	"V414"	0.0817393828371807
7978	"V415"	0.535671026667929
1773	"V416"	0.411635387927924
7432	"V417"	0.689070781671471
4483	"V418"	0.00899823806788277
4830	"V419"	0.17132525828575
9140	"V420"	0.0013628584180375
3317	"V421"	0.563963327824272
5863	"V422"	0.00607437596095939
6486	"V423"	0.218402847878289
1588	"V424"	0.419169951703433
3114	"V425"	0.342498137224258
3809	"V426"	0.0553008643644576
885	"V427"	0.0104717713435124
9875	"V428"	0.139012167602166
4629	"V429"	0.0276361701226461
10111	"V430"	0.115180949117014
5516	"V431"	0.00913076089043735
8348	"V432"	0.211894945753982
9565	"V433"	0.263066500699171
6671	"V434"	0.159299457487426
9247	"V435"	0.234065054401468
267	"V436"	0.531351080251516
5944	"V437"	0.626100557736801
7949	"V438"	0.268550928570622
2586	"V439"	0.194182946230463
3806	"V440"	0.240214476942306
239	"V441"	0.238603892517636
798	"V442"	0.153327676901742
9887	"V443"	0.395189210929171
1365	"V444"	0.493627475984562
5634	"V445"	0.21025480126116
6627	"V446"	0.904277228354118
998	"V447"	0.631430781818289
9475	"V448"	0.000131190063601964
9132	"V449"	6.76297924050629e-05
3853	"V450"	0.48827820231585
2360	"V451"	0.382114201554421
10099	"V452"	0.898735959353436
2997	"V453"	0.423996415864765
5454	"V454"	0.0479415343698154
6159	"V455"	0.767952850038243
2029	"V456"	0.748727486042901
4400	"V457"	0.267714958304859
2259	"V458"	0.102676694245337
3852	"V459"	0.0131687198787173
4108	"V460"	0.470152648725466
1728	"V461"	0.273438544753046
9156	"V462"	0.755797677507114
1886	"V463"	0.0269302952856366
5452	"V464"	0.000145914554631585
9554	"V465"	0.363072641438036
7407	"V466"	0.346246832386949
6041	"V467"	0.0550849710726964
4869	"V468"	0.364484570650269
3027	"V469"	0.443630538331803
4635	"V470"	0.000526282034168136
8653	"V471"	0.00175146327334397
6518	"V472"	0.687118436124369
3872	"V473"	6.9082614075811e-05
3538	"V474"	0.0576501426570708
9410	"V475"	0.565154351569359
9936	"V476"	0.201006016899472
5583	"V477"	0.0495015103543772
245	"V478"	0.472162804968494
5179	"V479"	0.106175638999852
4332	"V480"	0.448166551599482
9721	"V481"	0.741925505097042
2644	"V482"	0.00648260632942514
2798	"V483"	0.360688656622999
9411	"V484"	0.0938240417203759
3352	"V485"	0.385203189099623
1752	"V486"	0.215577564968625
4899	"V487"	0.594950297924805
864	"V488"	0.0637083081391919
1665	"V489"	0.182271981080574
5073	"V490"	0.00896826069587754
5610	"V491"	0.0241167426606101
7490	"V492"	0.526841913221409
6081	"V493"	0.189664146771822
6850	"V494"	0.119072860754119
5961	"V495"	0.748568437820471
256	"V496"	0.0331139505529393
2927	"V497"	0.230321853326964
2478	"V498"	0.0434230885644025
388	"V499"	0.826050226937346
7310	"V500"	0.693982252166762
