"keep"	"Quant_Varia"	"Pst_Values"
6781	"V440"	0.860784575866313
6855	"V441"	0.80524265924259
6856	"V442"	0.835840465935456
6865	"V443"	0.869560255945831
6866	"V444"	0.793342904384809
6876	"V445"	0.840939771488422
6911	"V446"	0.821632161417101
6914	"V447"	0.848240960898472
6918	"V448"	0.801577442992877
6929	"V449"	0.804291938644648
6935	"V450"	0.780970907038419
6950	"V451"	0.906192503814777
6986	"V452"	0.79376096557117
7006	"V453"	0.882360757952029
7031	"V454"	0.857647381168834
7060	"V455"	0.793651340259713
7078	"V456"	0.826138398981698
7098	"V457"	0.806529578382104
7101	"V458"	0.802336347881472
7107	"V459"	0.866819350686695
7118	"V460"	0.789679931755966
7148	"V461"	0.862605778987437
7149	"V462"	0.940653961429303
7181	"V463"	0.894642683797422
7212	"V464"	0.78666102836355
7228	"V465"	0.778616167826411
7250	"V466"	0.8190053485669
7259	"V467"	0.828328022923777
7272	"V468"	0.941283730039076
7289	"V469"	0.797440680576181
7291	"V470"	0.878822318912445
7321	"V471"	0.787835008737686
7329	"V472"	0.80678502518093
7347	"V473"	0.935714412630764
7350	"V474"	0.849491428322733
7363	"V475"	0.798271923733721
7365	"V476"	0.827926434714861
7371	"V477"	0.778877700587923
7377	"V478"	0.915003261107396
7383	"V479"	0.907282775619438
7394	"V480"	0.835394958100134
7401	"V481"	0.794315537026774
7432	"V482"	0.805884770158732
7485	"V483"	0.797011217028257
7499	"V484"	0.784937588016033
7508	"V485"	0.806788483252995
7513	"V486"	0.799107874984146
7519	"V487"	0.78521348992104
7531	"V488"	0.782221984985176
7538	"V489"	0.841133702762935
7556	"V490"	0.812552179971521
7565	"V491"	0.870475449477294
7595	"V492"	0.873642373327818
7599	"V493"	0.789568741099932
7610	"V494"	0.857686921437591
7629	"V495"	0.790394160389291
7638	"V496"	0.793109185132942
7660	"V497"	0.901142077727517
