"keep"	"Quant_Varia"	"Pst_Values"
5973	"V200"	0.437741904704278
8052	"V201"	0.0931522276778023
1854	"V202"	0.200800183980659
7684	"V203"	0.371593264010683
800	"V204"	0.120445455827314
473	"V205"	0.143909299535355
8068	"V206"	0.507650371023073
5338	"V207"	0.398550262558181
7566	"V208"	0.351004367802711
109	"V209"	0.551651307352398
1650	"V210"	0.0214822890754118
1590	"V211"	0.285484218611227
966	"V212"	0.828641428383203
3114	"V213"	0.368958233076063
6623	"V214"	0.566342851977633
1814	"V215"	0.569474100046666
8616	"V216"	0.841225613302611
4016	"V217"	0.102543487000821
6146	"V218"	0.0644748625629379
3356	"V219"	0.730512146966709
7002	"V220"	0.351724547624125
760	"V221"	0.218848081851961
6241	"V222"	0.161809330342254
5022	"V223"	0.123620033867243
8609	"V224"	0.0380878645174285
5509	"V225"	0.114750259325447
3990	"V226"	0.467470855321259
8118	"V227"	0.876578257702181
7557	"V228"	0.0126788382910426
7900	"V229"	0.0558899445854992
1910	"V230"	0.249237931735813
5242	"V231"	0.00161775579591762
2612	"V232"	0.028865737084642
9176	"V233"	0.286922442754853
611	"V234"	0.437975551244015
7794	"V235"	0.0069256300022864
9842	"V236"	0.108727952200851
7220	"V237"	0.0033221239852192
1591	"V238"	0.508001420198269
3840	"V239"	0.33357696766398
5674	"V240"	0.619947462295354
9888	"V241"	0.409004192731972
8060	"V242"	0.783129213569683
1531	"V243"	0.101347972784075
67	"V244"	0.605680904366417
5877	"V245"	0.517739914092263
9148	"V246"	0.267522451561628
6950	"V247"	0.861417661421253
3013	"V248"	0.751881255405106
9277	"V249"	0.127629623085818
5446	"V250"	0.362825640666207
4173	"V251"	0.220715694560501
2877	"V252"	0.033259369705004
3842	"V253"	0.0434454762863283
4419	"V254"	0.626058005903888
3620	"V255"	0.0562515944656803
8717	"V256"	0.0184543155573693
4133	"V257"	0.158925523062244
2293	"V258"	0.0969595900463012
4369	"V259"	0.266099225225977
9859	"V260"	0.429311690408876
8926	"V261"	0.302640127598246
1942	"V262"	0.693497533293111
8506	"V263"	0.583558247156218
2592	"V264"	0.000172349290114158
6331	"V265"	0.113222213441785
3465	"V266"	0.426521254789328
4187	"V267"	0.0197924030663546
481	"V268"	0.591093157498152
3015	"V269"	0.22320134560612
2699	"V270"	0.689491726855013
1458	"V271"	0.154800504007106
10023	"V272"	0.00712353961067721
244	"V273"	0.232162077897047
2254	"V274"	0.348943258363743
8845	"V275"	0.00472524620589836
3491	"V276"	0.24436021261759
9162	"V277"	9.38041165241565e-05
7244	"V278"	0.690379620537907
8464	"V279"	0.647012627451097
970	"V280"	0.155203082077255
4119	"V281"	0.445871672437545
601	"V282"	0.649440366258719
2270	"V283"	0.520834939154636
3274	"V284"	0.0612879182530866
4645	"V285"	0.503841659806659
791	"V286"	0.654331987898566
2054	"V287"	0.270664364014365
7529	"V288"	0.609507161045335
1583	"V289"	0.314487284362979
1683	"V290"	0.646642721149064
5885	"V291"	0.366381629122199
1612	"V292"	0.77297453991613
5813	"V293"	0.7640225835822
9663	"V294"	0.021325300934379
147	"V295"	0.284095407828952
1774	"V296"	0.92339542131777
4708	"V297"	0.00274706032845007
2871	"V298"	0.802036661126743
9603	"V299"	0.60450010687176
5958	"V300"	0.0384449416821583
2691	"V301"	0.423677416215155
6906	"V302"	0.354360352469715
4132	"V303"	0.00177456254558522
6273	"V304"	0.769257529995151
553	"V305"	0.0233179828533305
8128	"V306"	0.615147727615651
3982	"V307"	0.482191903176845
1229	"V308"	0.119317551159477
10039	"V309"	0.12699655372677
6653	"V310"	0.0539126921424606
5368	"V311"	0.543462611642441
924	"V312"	0.346209070980311
3177	"V313"	0.0361100352357038
8041	"V314"	0.0674613972479119
5902	"V315"	0.302100053138863
2151	"V316"	0.425090839079697
3561	"V317"	0.134566088290586
6240	"V318"	0.14436248274371
1891	"V319"	0.172025225875977
2987	"V320"	0.656806585794485
8297	"V321"	0.1544009047289
7860	"V322"	0.774020328116467
9675	"V323"	0.244055154128874
7849	"V324"	0.0038522134255075
8289	"V325"	0.226559903564426
3031	"V326"	0.613859774306976
10122	"V327"	0.532870702614306
4324	"V328"	0.788155303479723
9161	"V329"	0.393020770318127
8557	"V330"	0.00681137910925887
1743	"V331"	0.00130799026568881
7749	"V332"	0.630511795871467
4941	"V333"	0.16390283702798
8698	"V334"	0.445895963579792
4301	"V335"	0.108621857384258
8735	"V336"	0.419010441103466
321	"V337"	0.562277288705395
2467	"V338"	0.808896476759505
1652	"V339"	0.179502900500308
2597	"V340"	0.608754554289372
9207	"V341"	0.0206221693926653
2843	"V342"	0.0823694736482872
4080	"V343"	0.759060458081349
7071	"V344"	0.756023751335764
5112	"V345"	0.801249085109006
5443	"V346"	0.221064153516124
916	"V347"	0.0796694182817571
1484	"V348"	0.833482113880294
6177	"V349"	0.000470144917161708
4960	"V350"	0.381124141547624
8357	"V351"	0.552628788951697
1940	"V352"	0.360974742606796
2983	"V353"	0.604358674978082
8546	"V354"	0.714323024923905
4370	"V355"	0.143283079375873
4967	"V356"	0.609956820924111
8884	"V357"	0.13387668663911
949	"V358"	0.0643038334574815
5711	"V359"	0.772863643954358
537	"V360"	0.434797581861791
10093	"V361"	0.731139351753934
9104	"V362"	3.07853657711228e-05
9664	"V363"	0.620834199252656
5767	"V364"	0.174781835094006
4685	"V365"	0.203441159913654
5370	"V366"	0.0195250196212502
1069	"V367"	0.238704966354788
217	"V368"	0.0213620575768134
3096	"V369"	0.325696010096584
4300	"V370"	0.461200235589713
6366	"V371"	0.0543361426075474
7133	"V372"	0.555932284461572
1184	"V373"	0.348129066828981
5010	"V374"	0.573081525517156
4131	"V375"	0.306363067176501
7160	"V376"	0.0448227961446825
1906	"V377"	0.0278557466081956
4664	"V378"	0.514471016834625
3768	"V379"	0.100619434321864
669	"V380"	0.479807306221618
3060	"V381"	0.0823336869835189
4150	"V382"	0.00843641398344591
5301	"V383"	0.0646381013576987
4136	"V384"	0.536385759462663
173	"V385"	0.775343158504661
4541	"V386"	0.22396743918692
9810	"V387"	0.446193764283893
4714	"V388"	0.927831664323593
8513	"V389"	0.0579653350705875
8742	"V390"	0.181682227771437
7715	"V391"	0.0490854216880525
6080	"V392"	0.667267295577801
7871	"V393"	0.133470271010696
4460	"V394"	0.359787176125159
3724	"V395"	0.788341611021512
6613	"V396"	0.259002311132392
447	"V397"	0.170933434056091
4829	"V398"	0.519625138204558
4895	"V399"	0.251604568626751
3045	"V400"	0.419751441709766
2604	"V401"	0.200643270234646
5107	"V402"	0.913920066398782
7161	"V403"	0.338249481049244
8833	"V404"	0.370297678679135
9042	"V405"	0.0629946871510387
3863	"V406"	0.468675284821728
4795	"V407"	0.197704967527114
4720	"V408"	0.321444285937179
9291	"V409"	0.185775549085241
3279	"V410"	0.491352280252727
4162	"V411"	0.702185250559165
3536	"V412"	0.0775227934191004
3515	"V413"	0.113477879766169
5584	"V414"	0.293760403036731
4382	"V415"	0.65546987939174
10145	"V416"	0.153431045698897
951	"V417"	0.433730336268927
8737	"V418"	0.299349902104627
8663	"V419"	0.42548781872751
9139	"V420"	0.477879552417656
6856	"V421"	0.720791274810954
7936	"V422"	0.00706242683320458
1542	"V423"	0.0560729490423028
9427	"V424"	0.654434577749528
5228	"V425"	0.00226494787439876
3199	"V426"	0.642342784166079
4307	"V427"	0.383154973149063
8625	"V428"	0.527964482114812
8315	"V429"	0.249599709542091
468	"V430"	0.233750735390732
681	"V431"	0.30569367639027
6	"V432"	0.290717453472157
5012	"V433"	0.191248332927314
3860	"V434"	0.122195644169692
5701	"V435"	0.126577681800124
883	"V436"	0.0224503733588542
5440	"V437"	0.325379487888548
4637	"V438"	0.194057242677144
9825	"V439"	0.576475614760886
5976	"V440"	0.0781335262703664
7716	"V441"	0.765803214323392
6762	"V442"	0.206742238355763
3133	"V443"	0.0254185588432937
938	"V444"	0.28346738818834
5832	"V445"	0.719638410585067
8321	"V446"	0.661644612976528
1231	"V447"	0.931076662798405
6947	"V448"	0.011257006811986
7306	"V449"	0.787131735981542
4662	"V450"	0.000296207499175746
9747	"V451"	0.530463654853947
1549	"V452"	0.541830786530187
3494	"V453"	0.108334123029508
9258	"V454"	0.0770981704520951
2363	"V455"	0.228001522485704
1384	"V456"	0.289257492188784
1104	"V457"	0.470340003987762
509	"V458"	0.029557122593067
1572	"V459"	0.158474837987348
6219	"V460"	0.476065629581848
5350	"V461"	0.269793881433882
3839	"V462"	0.00112884250410004
5692	"V463"	0.206224833994956
3908	"V464"	0.785149434262055
8245	"V465"	0.226024537088743
10064	"V466"	0.748248422971677
7682	"V467"	0.693580654503974
8467	"V468"	0.574344330266692
8677	"V469"	0.638301121559791
3070	"V470"	0.615122294452077
3788	"V471"	0.46010090785303
6061	"V472"	0.0160664983982173
299	"V473"	0.387789193108373
4688	"V474"	0.114805144292137
7811	"V475"	0.114193731855529
4915	"V476"	0.649142182725286
6029	"V477"	0.382855124613012
9811	"V478"	0.359973016501895
262	"V479"	0.0121555563230264
6142	"V480"	0.514274150609017
2709	"V481"	0.0185411855174633
3735	"V482"	0.848005744633652
6526	"V483"	0.550876722230951
1077	"V484"	0.0931497475209558
3610	"V485"	0.347117640901287
8710	"V486"	0.468264587689086
7421	"V487"	0.0296458085287432
3645	"V488"	0.498851391660523
7571	"V489"	0.0152727285449353
298	"V490"	0.161912882598938
4674	"V491"	0.00204092334363604
3449	"V492"	0.496068060339252
1082	"V493"	0.0644635335005977
7418	"V494"	0.220201477274242
2676	"V495"	0.214838070869195
5435	"V496"	0.0362131162612796
5876	"V497"	0.10737505466185
76	"V498"	0.0362972469997156
4825	"V499"	0.163463572291887
628	"V500"	0.511835141513074
