"keep"	"Quant_Varia"	"Pst_Values"
2644	"V203"	0.380510193944076
9504	"V204"	0.380840471132176
7793	"V205"	0.0497567813694084
7135	"V206"	0.00347206412780159
3535	"V207"	0.0250851274934664
2897	"V208"	0.2766546142773
5121	"V209"	0.000418916050388666
890	"V210"	0.0322799224332816
6678	"V211"	0.101371032818728
960	"V212"	0.50699293574442
3512	"V213"	0.544011114659278
6017	"V214"	0.515798380478786
8731	"V215"	0.521333531512518
4416	"V216"	0.381606884553561
5918	"V217"	0.656386662826972
9470	"V218"	0.0327943940144656
125	"V219"	0.540116837022376
5900	"V220"	0.292802421499328
5743	"V221"	0.845169240699992
5883	"V222"	0.00286918303443536
8493	"V223"	0.179027463302121
8860	"V224"	0.472569456922032
5328	"V225"	0.677272282930267
6178	"V226"	0.51376966160663
518	"V227"	0.119770597390444
328	"V228"	0.575117242978959
9081	"V229"	0.451096051314063
8538	"V230"	0.0341685964885635
4251	"V231"	0.00696584949500135
5327	"V232"	0.300616166394342
7415	"V233"	0.43828633969815
940	"V234"	0.635330188807685
6842	"V235"	0.291240876189578
1441	"V236"	0.0105350581546978
5356	"V237"	0.628644352580036
4660	"V238"	0.485759098685576
7700	"V239"	0.276971131409073
6020	"V240"	0.119441633056215
5563	"V241"	0.0811937516235424
4559	"V242"	0.517576395113424
1765	"V243"	0.769679690407206
9856	"V244"	0.294426443115424
6488	"V245"	0.536734646121902
6353	"V246"	0.698729902418918
4875	"V247"	0.459692930007643
5770	"V248"	0.387787867568723
8674	"V249"	0.739762759690197
5248	"V250"	0.377791884876825
3000	"V251"	0.194094924318782
48	"V252"	0.0655657120815843
4136	"V253"	0.629555940603298
4710	"V254"	0.978675073874695
3254	"V255"	0.597929709254051
8102	"V256"	0.497565715515978
1421	"V257"	0.382489291562587
8222	"V258"	0.277779855537602
9145	"V259"	0.0610273205598588
9836	"V260"	0.862366830989653
3888	"V261"	0.563050756488995
7047	"V262"	0.0293024330392868
6250	"V263"	0.699861239688089
7134	"V264"	0.084308142295812
5391	"V265"	0.0185141540057169
7043	"V266"	0.0202705375293966
8666	"V267"	0.0899319471628092
9996	"V268"	0.0629725010816741
6786	"V269"	0.00135811090022786
4232	"V270"	0.562631427892637
8041	"V271"	0.0947575775583568
8039	"V272"	0.600311312733695
390	"V273"	0.659804132943162
900	"V274"	0.357000154506668
7531	"V275"	0.759313554952364
9567	"V276"	0.691497367031201
6537	"V277"	0.0429350318277626
4902	"V278"	0.500802503161175
3237	"V279"	0.104060596251527
4721	"V280"	0.683657372893476
341	"V281"	0.662836066715401
5714	"V282"	0.0130947660308308
1951	"V283"	0.408070255990859
360	"V284"	0.273055107262304
5228	"V285"	0.000183930304356101
713	"V286"	0.036319288286154
3543	"V287"	0.750487255602706
6510	"V288"	0.364376780802131
1579	"V289"	0.0208111792192975
9774	"V290"	0.562487103132572
1862	"V291"	0.169269293457601
508	"V292"	0.551075756270974
9904	"V293"	0.425346833053393
1010	"V294"	0.0598166735122929
5786	"V295"	0.0108816531545633
6989	"V296"	0.822468652574333
3215	"V297"	0.512069884137611
6268	"V298"	0.424857227502698
9827	"V299"	0.0539942824462066
850	"V300"	0.779478798554404
317	"V301"	0.459086853060459
6008	"V302"	0.0114555308131015
8949	"V303"	0.0979956877330753
4019	"V304"	0.00492264245079733
7786	"V305"	0.18359195324134
7438	"V306"	0.435110619455965
5153	"V307"	1.50112622736309e-06
6311	"V308"	0.188256741228945
9227	"V309"	0.332648131621831
2931	"V310"	0.357423288560949
7660	"V311"	0.72483373130128
2626	"V312"	0.00197622954882994
2851	"V313"	0.164904449375581
443	"V314"	0.574660584571604
6540	"V315"	0.00519941077817097
3730	"V316"	0.769975686071781
8626	"V317"	0.921154301764448
4778	"V318"	0.00422673067823664
2381	"V319"	0.208924741195586
828	"V320"	0.260654410853946
7004	"V321"	0.444706645318401
1600	"V322"	0.517975445928865
9900	"V323"	0.875024667591934
3272	"V324"	0.574494635616937
1460	"V325"	0.0325721743939728
311	"V326"	0.339590383311347
4998	"V327"	0.68287636808951
8576	"V328"	0.0956870580178426
7613	"V329"	0.40866743262362
4926	"V330"	5.39228579183357e-06
7150	"V331"	0.017672885185975
5332	"V332"	0.742379549298598
3161	"V333"	0.0398200186242945
5441	"V334"	0.00373050223251963
752	"V335"	0.437279074754598
4462	"V336"	0.00777878142374224
9392	"V337"	0.680049957177625
373	"V338"	8.07332786005592e-05
8179	"V339"	0.0404057850015342
1014	"V340"	0.255641229677571
2825	"V341"	0.0799868990384723
4992	"V342"	0.483341081755588
3544	"V343"	0.072514498139529
9879	"V344"	0.108299362686186
4499	"V345"	0.654986419820779
9157	"V346"	0.722087085788815
9848	"V347"	0.586466362893791
5237	"V348"	0.0017331967500956
4250	"V349"	0.673961350591818
4114	"V350"	0.59256975271822
1775	"V351"	0.000276883853960013
3127	"V352"	0.385708529843804
8845	"V353"	0.707115315477514
6124	"V354"	0.114986632785467
3033	"V355"	0.144841410870889
6925	"V356"	0.288668085569314
3068	"V357"	0.718070554402309
3933	"V358"	0.00810918082430757
936	"V359"	0.138404304615483
747	"V360"	0.235808393620944
7272	"V361"	0.940516314753864
8907	"V362"	0.214368397433947
7142	"V363"	0.500654809657065
5004	"V364"	0.31657927609529
1130	"V365"	0.141390629285205
3369	"V366"	0.306288310569378
2842	"V367"	0.0875449803020627
1827	"V368"	0.306310896570043
3173	"V369"	0.137450118981343
5534	"V370"	0.017262784676643
5450	"V371"	0.266929051298272
8073	"V372"	0.115894249179545
4099	"V373"	0.168448603191997
3760	"V374"	0.32361541883652
7290	"V375"	0.00470422350885795
7802	"V376"	0.218890040602111
9636	"V377"	0.102256215516357
96	"V378"	0.754743337147739
8633	"V379"	0.0779212179009212
7560	"V380"	0.610767007044036
3433	"V381"	0.00648321711946192
7807	"V382"	0.0540836451060391
5919	"V383"	0.747773097882088
4263	"V384"	0.0337208487208345
9056	"V385"	0.738847006055996
155	"V386"	0.00729892397021438
501	"V387"	0.211515092743196
8834	"V388"	0.631825635464768
1238	"V389"	0.186556224131712
5569	"V390"	0.29270182642546
7907	"V391"	0.133700989611452
9245	"V392"	0.0325647103905564
9843	"V393"	0.602718542145966
2320	"V394"	0.466965480160911
6708	"V395"	0.284595941250732
6476	"V396"	0.529342816139479
8188	"V397"	0.171395444394433
6527	"V398"	0.00210284618701975
4965	"V399"	0.585058146516766
3545	"V400"	0.00160251784804518
8214	"V401"	0.487048692295174
7330	"V402"	0.292054053021451
7237	"V403"	0.037012599453828
7946	"V404"	0.834521980993163
73	"V405"	0.103990773997176
5812	"V406"	0.0907291337810197
9988	"V407"	0.728074767099446
9168	"V408"	0.0858316476729479
5304	"V409"	0.802175253788513
4764	"V410"	0.358311678951802
9451	"V411"	0.361026404959538
2847	"V412"	0.516207847695831
9844	"V413"	0.0346074114686659
226	"V414"	0.262813615425615
489	"V415"	0.199493084314239
9595	"V416"	0.212058829586204
5880	"V417"	0.673635097891607
4071	"V418"	0.0894830474089281
9323	"V419"	0.162636882493942
444	"V420"	0.37875849081182
4438	"V421"	0.31150136673355
2302	"V422"	0.0749310355801555
3096	"V423"	0.315418263692717
4648	"V424"	0.814332788695252
5150	"V425"	0.827124443806976
5682	"V426"	0.00453158319537645
4847	"V427"	0.00422601846144024
8127	"V428"	0.310365308737993
199	"V429"	0.210546980076474
7791	"V430"	0.736943753599348
10134	"V431"	0.0966217338487889
6877	"V432"	0.154045727617549
5983	"V433"	0.151769580341224
2399	"V434"	0.538854871590987
1155	"V435"	0.591324733336941
8034	"V436"	6.25928013096687e-05
7386	"V437"	0.0347229549097795
9580	"V438"	0.229539475726326
4890	"V439"	0.555091713214728
6896	"V440"	0.0728794013834205
8284	"V441"	0.116125244384596
4782	"V442"	0.781921472635153
6230	"V443"	0.34222705890637
143	"V444"	0.350733362277382
9611	"V445"	0.0522267718622175
69	"V446"	0.5267361923382
6481	"V447"	0.159855846010345
428	"V448"	0.540393761313208
1015	"V449"	0.602836835683732
3582	"V450"	0.111221614772417
4187	"V451"	0.752413640762284
8905	"V452"	0.650595346559672
352	"V453"	0.0880733022271776
2197	"V454"	0.489869175103648
5601	"V455"	0.675889548577897
7072	"V456"	0.0477778931160415
2636	"V457"	0.215629440586164
6113	"V458"	0.0155033083705085
3759	"V459"	0.721322473914895
3166	"V460"	0.274823440609183
3135	"V461"	0.285222347658469
6709	"V462"	0.832229981364662
9067	"V463"	0.000594719759769161
1878	"V464"	0.587491714955643
308	"V465"	0.176607144722241
9403	"V466"	0.157514360343746
4697	"V467"	0.498580524151663
5207	"V468"	0.469859769991632
9997	"V469"	0.00168314827633992
4822	"V470"	0.409729906639966
7548	"V471"	0.0729757357592433
7128	"V472"	0.336808760777255
1904	"V473"	0.852833723397056
5578	"V474"	0.000824760576421777
6801	"V475"	0.116955993802871
5225	"V476"	0.697002895745364
8596	"V477"	0.04853822484022
7949	"V478"	0.306929756659892
8931	"V479"	0.937100271007276
2836	"V480"	0.0385910188790432
3067	"V481"	0.74834464665938
711	"V482"	0.528683411882704
9974	"V483"	0.251526330508656
37	"V484"	0.0916488332113836
4435	"V485"	0.526162398593273
6428	"V486"	0.78314661700704
2907	"V487"	0.277605614372737
9206	"V488"	0.120067286315426
7936	"V489"	0.412977936159201
6442	"V490"	0.0946363435091928
8303	"V491"	0.0613533829505937
6187	"V492"	0.0178087601088439
556	"V493"	0.00294746834752093
3412	"V494"	0.21816751430752
7378	"V495"	0.00201568269998802
1285	"V496"	0.542233028499475
4186	"V497"	0.597762434854024
8687	"V498"	0.137814412825607
9766	"V499"	0.160010017063082
5501	"V500"	0.15706750221995
