name	id	batch	treatment	line
Line123_IGF.R1.Aligned.counts.y	2889	NA	IGF	Line123
Line123_TUNIC.R1.Aligned.counts.y	2890	NA	TUNIC	Line123
Line123_WATER.R1.Aligned.counts.y	2891	NA	H20	Line123
Line128_DEX.R1.Aligned.counts.y	2892	NA	DEX	Line128
Line128_ETOH.R1.Aligned.counts.y	2893	NA	ETOH	Line128
Line128_GARD.R1.Aligned.counts.y	2894	NA	GARD	Line128
Line128_IFNg.R1.Aligned.counts.y	2895	NA	IFNG	Line128
Line128_IGF.R1.Aligned.counts.y	2896	NA	IGF	Line128
Line128_TUNIC.R1.Aligned.counts.y	2897	NA	TUNIC	Line128
Line128_WATER.R1.Aligned.counts.y	2898	NA	H20	Line128
Line13_BAFF.R1.Aligned.counts.y	2899	NA	BAFF	Line13
Line13_DEX.R1.Aligned.counts.y	2900	NA	DEX	Line13
Line13_ETOH.R1.Aligned.counts.y	2901	NA	ETOH	Line13
Line13_FSL1.R1.Aligned.counts.y	2902	NA	FSL1	Line13
Line13_GARD.R1.Aligned.counts.y	2903	NA	GARD	Line13
Line13_IFNg.R1.Aligned.counts.y	2904	NA	IFNG	Line13
Line138_BAFF.R1.Aligned.counts.y	2905	NA	BAFF	Line138
Line138_DEX.R1.Aligned.counts.y	2906	NA	DEX	Line138
Line138_ETOH.R1.Aligned.counts.y	2907	NA	ETOH	Line138
Line138_GARD.R1.Aligned.counts.y	2908	NA	GARD	Line138
Line138_TUNIC.R1.Aligned.counts.y	2909	NA	TUNIC	Line138
Line138_WATER.R1.Aligned.counts.y	2910	NA	H20	Line138
Line145_BAFF.R1.Aligned.counts.y	2911	NA	BAFF	Line145
Line145_DEX.R1.Aligned.counts.y	2912	NA	DEX	Line145
Line145_ETOH.R1.Aligned.counts.y	2913	NA	ETOH	Line145
Line145_IGF.R1.Aligned.counts.y	2914	NA	IGF	Line145
Line145_TUNIC.R1.Aligned.counts.y	2915	NA	TUNIC	Line145
Line145_WATER.R1.Aligned.counts.y	2916	NA	H20	Line145
Line146_BAFF.R1.Aligned.counts.y	2917	NA	BAFF	Line146
Line146_DEX.R1.Aligned.counts.y	2918	NA	DEX	Line146
Line146_ETOH.R1.Aligned.counts.y	2919	NA	ETOH	Line146
Line146_GARD.R1.Aligned.counts.y	2920	NA	GARD	Line146
Line146_IFNg.R1.Aligned.counts.y	2921	NA	IFNG	Line146
Line146_TUNIC.R1.Aligned.counts.y	2922	NA	TUNIC	Line146
Line146_WATER.R1.Aligned.counts.y	2923	NA	H20	Line146
Line147_BAFF.R1.Aligned.counts.y	2924	NA	BAFF	Line147
Line147_DEX.R1.Aligned.counts.y	2925	NA	DEX	Line147
Line147_ETOH.R1.Aligned.counts.y	2926	NA	ETOH	Line147
Line147_GARD.R1.Aligned.counts.y	2927	NA	GARD	Line147
Line147_IFNg.R1.Aligned.counts.y	2928	NA	IFNG	Line147
Line147_IGF.R1.Aligned.counts.y	2929	NA	IGF	Line147
Line147_TUNIC.R1.Aligned.counts.y	2930	NA	TUNIC	Line147
Line147_WATER.R1.Aligned.counts.y	2931	NA	H20	Line147
Line160_BAFF.R1.Aligned.counts.y	2932	NA	BAFF	Line160
Line160_DEX.R1.Aligned.counts.y	2933	NA	DEX	Line160
Line160_ETOH.R1.Aligned.counts.y	2934	NA	ETOH	Line160
Line160_IFNg.R1.Aligned.counts.y	2935	NA	IFNG	Line160
Line160_IGF.R1.Aligned.counts.y	2936	NA	IGF	Line160
Line160_TUNIC.R1.Aligned.counts.y	2937	NA	TUNIC	Line160
Line160_WATER.R1.Aligned.counts.y	2938	NA	H20	Line160
Line184_DEX.R1.Aligned.counts.y	2939	NA	DEX	Line184
Line184_ETOH.R1.Aligned.counts.y	2940	NA	ETOH	Line184
Line184_GARD.R1.Aligned.counts.y	2941	NA	GARD	Line184
Line184_IFNg.R1.Aligned.counts.y	2942	NA	IFNG	Line184
Line184_IGF.R1.Aligned.counts.y	2943	NA	IGF	Line184
Line184_TUNIC.R1.Aligned.counts.y	2944	NA	TUNIC	Line184
Line188_BAFF.R1.Aligned.counts.y	2945	NA	BAFF	Line188
Line188_DEX.R1.Aligned.counts.y	2946	NA	DEX	Line188
Line188_ETOH.R1.Aligned.counts.y	2947	NA	ETOH	Line188
Line188_GARD.R1.Aligned.counts.y	2948	NA	GARD	Line188
Line188_IFNg.R1.Aligned.counts.y	2949	NA	IFNG	Line188
Line188_IGF.R1.Aligned.counts.y	2950	NA	IGF	Line188
Line188_TUNIC.R1.Aligned.counts.y	2951	NA	TUNIC	Line188
Line188_WATER.R1.Aligned.counts.y	2952	NA	H20	Line188
Line19_DEX.R1.Aligned.counts.y	2953	NA	DEX	Line19
Line19_ETOH.R1.Aligned.counts.y	2954	NA	ETOH	Line19
Line19_GARD.R1.Aligned.counts.y	2955	NA	GARD	Line19
Line19_IFNg.R1.Aligned.counts.y	2956	NA	IFNG	Line19
Line19_TUNIC.R1.Aligned.counts.y	2957	NA	TUNIC	Line19
Line19_WATER.R1.Aligned.counts.y	2958	NA	H20	Line19
Line193_DEX.R1.Aligned.counts.y	2959	NA	DEX	Line193
Line193_ETOH.R1.Aligned.counts.y	2960	NA	ETOH	Line193
Line193_WATER.R1.Aligned.counts.y	2961	NA	H20	Line193
Line21_ETOH.R1.Aligned.counts.y	2962	NA	ETOH	Line21
Line21_FSL1.R1.Aligned.counts.y	2963	NA	FSL1	Line21
Line21_GARD.R1.Aligned.counts.y	2964	NA	GARD	Line21
Line21_IFNg.R1.Aligned.counts.y	2965	NA	IFNG	Line21
Line21_WATER.R1.Aligned.counts.y	2966	NA	H20	Line21
Line22_DEX.R1.Aligned.counts.y	2967	NA	DEX	Line22
Line258_WATER.R1.Aligned.counts.y	2968	NA	H20	Line258
Line266_BAFF.R1.Aligned.counts.y	2969	NA	BAFF	Line266
Line266_DEX.R1.Aligned.counts.y	2970	NA	DEX	Line266
Line266_ETOH.R1.Aligned.counts.y	2971	NA	ETOH	Line266
Line266_IFNg.R1.Aligned.counts.y	2972	NA	IFNG	Line266
Line266_IGF.R1.Aligned.counts.y	2973	NA	IGF	Line266
Line266_TUNIC.R1.Aligned.counts.y	2974	NA	TUNIC	Line266
Line266_WATER.R1.Aligned.counts.y	2975	NA	H20	Line266
Line268_DEX.R1.Aligned.counts.y	2976	NA	DEX	Line268
Line272_DEX.R1.Aligned.counts.y	2977	NA	DEX	Line272
Line272_GARD.R1.Aligned.counts.y	2978	NA	GARD	Line272
Line272_IFNg.R1.Aligned.counts.y	2979	NA	IFNG	Line272
Line273_DEX.R1.Aligned.counts.y	2980	NA	DEX	Line273
Line273_GARD.R1.Aligned.counts.y	2981	NA	GARD	Line273
Line273_IFNg.R1.Aligned.counts.y	2982	NA	IFNG	Line273
Line273_IGF.R1.Aligned.counts.y	2983	NA	IGF	Line273
Line273_TUNIC.R1.Aligned.counts.y	2984	NA	TUNIC	Line273
Line273_WATER.R1.Aligned.counts.y	2985	NA	H20	Line273
Line274_DEX.R1.Aligned.counts.y	2986	NA	DEX	Line274
Line274_GARD.R1.Aligned.counts.y	2987	NA	GARD	Line274
Line274_WATER.R1.Aligned.counts.y	2988	NA	H20	Line274
Line279_BAFF.R1.Aligned.counts.y	2989	NA	BAFF	Line279
Line279_ETOH.R1.Aligned.counts.y	2990	NA	ETOH	Line279
Line279_IFNg.R1.Aligned.counts.y	2991	NA	IFNG	Line279
Line279_IGF.R1.Aligned.counts.y	2992	NA	IGF	Line279
Line279_TUNIC.R1.Aligned.counts.y	2993	NA	TUNIC	Line279
Line288_BAFF.R1.Aligned.counts.y	2994	NA	BAFF	Line288
Line288_DEX.R1.Aligned.counts.y	2995	NA	DEX	Line288
Line288_ETOH.R1.Aligned.counts.y	2996	NA	ETOH	Line288
Line288_GARD.R1.Aligned.counts.y	2997	NA	GARD	Line288
Line288_IFNg.R1.Aligned.counts.y	2998	NA	IFNG	Line288
Line288_IGF.R1.Aligned.counts.y	2999	NA	IGF	Line288
Line288_TUNIC.R1.Aligned.counts.y	3000	NA	TUNIC	Line288
Line288_WATER.R1.Aligned.counts.y	3001	NA	H20	Line288
Line29_DEX.R1.Aligned.counts.y	3002	NA	DEX	Line29
Line29_ETOH.R1.Aligned.counts.y	3003	NA	ETOH	Line29
Line29_FSL1.R1.Aligned.counts.y	3004	NA	FSL1	Line29
Line29_GARD.R1.Aligned.counts.y	3005	NA	GARD	Line29
Line29_IFNg.R1.Aligned.counts.y	3006	NA	IFNG	Line29
Line29_TUNIC.R1.Aligned.counts.y	3007	NA	TUNIC	Line29
Line29_WATER.R1.Aligned.counts.y	3008	NA	H20	Line29
Line291_BAFF.R1.Aligned.counts.y	3009	NA	BAFF	Line291
Line291_IFNg.R1.Aligned.counts.y	3010	NA	IFNG	Line291
Line291_IGF.R1.Aligned.counts.y	3011	NA	IGF	Line291
Line291_TUNIC.R1.Aligned.counts.y	3012	NA	TUNIC	Line291
Line291_WATER.R1.Aligned.counts.y	3013	NA	H20	Line291
Line304_BAFF.R1.Aligned.counts.y	3014	NA	BAFF	Line304
Line304_DEX.R1.Aligned.counts.y	3015	NA	DEX	Line304
Line304_ETOH.R1.Aligned.counts.y	3016	NA	ETOH	Line304
Line304_GARD.R1.Aligned.counts.y	3017	NA	GARD	Line304
Line304_IFNg.R1.Aligned.counts.y	3018	NA	IFNG	Line304
Line304_IGF.R1.Aligned.counts.y	3019	NA	IGF	Line304
Line304_TUNIC.R1.Aligned.counts.y	3020	NA	TUNIC	Line304
Line304_WATER.R1.Aligned.counts.y	3021	NA	H20	Line304
Line305_BAFF.R1.Aligned.counts.y	3022	NA	BAFF	Line305
Line305_DEX.R1.Aligned.counts.y	3023	NA	DEX	Line305
Line305_ETOH.R1.Aligned.counts.y	3024	NA	ETOH	Line305
Line305_TUNIC.R1.Aligned.counts.y	3025	NA	TUNIC	Line305
Line305_WATER.R1.Aligned.counts.y	3026	NA	H20	Line305
Line320_BAFF.R1.Aligned.counts.y	3027	NA	BAFF	Line320
Line320_DEX.R1.Aligned.counts.y	3028	NA	DEX	Line320
Line320_ETOH.R1.Aligned.counts.y	3029	NA	ETOH	Line320
Line320_GARD.R1.Aligned.counts.y	3030	NA	GARD	Line320
Line320_IFNg.R1.Aligned.counts.y	3031	NA	IFNG	Line320
Line320_IGF.R1.Aligned.counts.y	3032	NA	IGF	Line320
Line320_TUNIC.R1.Aligned.counts.y	3033	NA	TUNIC	Line320
Line320_WATER.R1.Aligned.counts.y	3034	NA	H20	Line320
Line354_BAFF.R1.Aligned.counts.y	3035	NA	BAFF	Line354
Line354_DEX.R1.Aligned.counts.y	3036	NA	DEX	Line354
Line354_ETOH.R1.Aligned.counts.y	3037	NA	ETOH	Line354
Line354_GARD.R1.Aligned.counts.y	3038	NA	GARD	Line354
Line354_IFNg.R1.Aligned.counts.y	3039	NA	IFNG	Line354
Line354_IGF.R1.Aligned.counts.y	3040	NA	IGF	Line354
Line354_TUNIC.R1.Aligned.counts.y	3041	NA	TUNIC	Line354
Line354_WATER.R1.Aligned.counts.y	3042	NA	H20	Line354
Line370_DEX.R1.Aligned.counts.y	3043	NA	DEX	Line370
Line370_ETOH.R1.Aligned.counts.y	3044	NA	ETOH	Line370
Line370_GARD.R1.Aligned.counts.y	3045	NA	GARD	Line370
Line370_IFNg.R1.Aligned.counts.y	3046	NA	IFNG	Line370
Line370_IGF.R1.Aligned.counts.y	3047	NA	IGF	Line370
Line370_TUNIC.R1.Aligned.counts.y	3048	NA	TUNIC	Line370
Line370_WATER.R1.Aligned.counts.y	3049	NA	H20	Line370
Line372_ETOH.R1.Aligned.counts.y	3050	NA	ETOH	Line372
Line372_GARD.R1.Aligned.counts.y	3051	NA	GARD	Line372
Line372_IFNg.R1.Aligned.counts.y	3052	NA	IFNG	Line372
Line372_IGF.R1.Aligned.counts.y	3053	NA	IGF	Line372
Line372_TUNIC.R1.Aligned.counts.y	3054	NA	TUNIC	Line372
Line372_WATER.R1.Aligned.counts.y	3055	NA	H20	Line372
Line373_BAFF.R1.Aligned.counts.y	3056	NA	BAFF	Line373
Line373_ETOH.R1.Aligned.counts.y	3057	NA	ETOH	Line373
Line373_GARD.R1.Aligned.counts.y	3058	NA	GARD	Line373
Line373_IFNg.R1.Aligned.counts.y	3059	NA	IFNG	Line373
Line373_IGF.R1.Aligned.counts.y	3060	NA	IGF	Line373
Line373_TUNIC.R1.Aligned.counts.y	3061	NA	TUNIC	Line373
Line373_WATER.R1.Aligned.counts.y	3062	NA	H20	Line373
Line377_BAFF.R1.Aligned.counts.y	3063	NA	BAFF	Line377
Line377_DEX.R1.Aligned.counts.y	3064	NA	DEX	Line377
Line377_GARD.R1.Aligned.counts.y	3065	NA	GARD	Line377
Line377_IFNg.R1.Aligned.counts.y	3066	NA	IFNG	Line377
Line377_IGF.R1.Aligned.counts.y	3067	NA	IGF	Line377
Line377_TUNIC.R1.Aligned.counts.y	3068	NA	TUNIC	Line377
Line377_WATER.R1.Aligned.counts.y	3069	NA	H20	Line377
Line387_BAFF.R1.Aligned.counts.y	3070	NA	BAFF	Line387
Line387_DEX.R1.Aligned.counts.y	3071	NA	DEX	Line387
Line387_ETOH.R1.Aligned.counts.y	3072	NA	ETOH	Line387
Line387_GARD.R1.Aligned.counts.y	3073	NA	GARD	Line387
Line387_IFNg.R1.Aligned.counts.y	3074	NA	IFNG	Line387
Line387_IGF.R1.Aligned.counts.y	3075	NA	IGF	Line387
Line387_TUNIC.R1.Aligned.counts.y	3076	NA	TUNIC	Line387
Line387_WATER.R1.Aligned.counts.y	3077	NA	H20	Line387
Line388_BAFF.R1.Aligned.counts.y	3078	NA	BAFF	Line388
Line388_DEX.R1.Aligned.counts.y	3079	NA	DEX	Line388
Line388_ETOH.R1.Aligned.counts.y	3080	NA	ETOH	Line388
Line388_GARD.R1.Aligned.counts.y	3081	NA	GARD	Line388
Line388_IFNg.R1.Aligned.counts.y	3082	NA	IFNG	Line388
Line388_IGF.R1.Aligned.counts.y	3083	NA	IGF	Line388
Line388_TUNIC.R1.Aligned.counts.y	3084	NA	TUNIC	Line388
Line388_WATER.R1.Aligned.counts.y	3085	NA	H20	Line388
Line393_BAFF.R1.Aligned.counts.y	3086	NA	BAFF	Line393
Line393_DEX.R1.Aligned.counts.y	3087	NA	DEX	Line393
Line393_ETOH.R1.Aligned.counts.y	3088	NA	ETOH	Line393
Line393_GARD.R1.Aligned.counts.y	3089	NA	GARD	Line393
Line393_IFNg.R1.Aligned.counts.y	3090	NA	IFNG	Line393
Line393_IGF.R1.Aligned.counts.y	3091	NA	IGF	Line393
Line393_TUNIC.R1.Aligned.counts.y	3092	NA	TUNIC	Line393
Line393_WATER.R1.Aligned.counts.y	3093	NA	H20	Line393
Line395_BAFF.R1.Aligned.counts.y	3094	NA	BAFF	Line395
Line395_DEX.R1.Aligned.counts.y	3095	NA	DEX	Line395
Line395_ETOH.R1.Aligned.counts.y	3096	NA	ETOH	Line395
Line395_GARD.R1.Aligned.counts.y	3097	NA	GARD	Line395
Line395_IFNg.R1.Aligned.counts.y	3098	NA	IFNG	Line395
Line395_IGF.R1.Aligned.counts.y	3099	NA	IGF	Line395
Line395_TUNIC.R1.Aligned.counts.y	3100	NA	TUNIC	Line395
Line395_WATER.R1.Aligned.counts.y	3101	NA	H20	Line395
Line404_ACRYL.R1.Aligned.counts	3102	4	ACRYL	Line404
Line404_BAFF.R1.Aligned.counts	3103	4	BAFF	Line404
Line404_BPA.R1.Aligned.counts	3104	4	BPA	Line404
Line404_ETOH.R1.Aligned.counts	3105	4	ETOH	Line404
Line404_GARD.R1.Aligned.counts	3106	4	GARD	Line404
Line404_IGF.R1.Aligned.counts	3107	4	IGF	Line404
Line404_PFOA.R1.Aligned.counts	3108	4	PFOA	Line404
Line404_TUNIC.R1.Aligned.counts	3109	4	TUNIC	Line404
Line404_WATER.R1.Aligned.counts	3110	4	H20	Line404
Line409_ACRYL.R1.Aligned.counts	3111	4	ACRYL	Line409
Line409_BAFF.R1.Aligned.counts	3112	4	BAFF	Line409
Line409_DEX.R1.Aligned.counts	3113	4	DEX	Line409
Line409_ETOH.R1.Aligned.counts	3114	4	ETOH	Line409
Line409_FSL1.R1.Aligned.counts	3115	4	FSL1	Line409
Line409_GARD.R1.Aligned.counts	3116	4	GARD	Line409
Line409_IFNg.R1.Aligned.counts	3117	4	IFNG	Line409
Line409_IGF.R1.Aligned.counts	3118	4	IGF	Line409
Line409_PFOA.R1.Aligned.counts	3119	4	PFOA	Line409
Line409_TUNIC.R1.Aligned.counts	3120	4	TUNIC	Line409
Line409_WATER.R1.Aligned.counts	3121	4	H20	Line409
Line411_BPA.R1.Aligned.counts	3122	4	BPA	Line411
Line411_DEX.R1.Aligned.counts	3123	4	DEX	Line411
Line411_FSL1.R1.Aligned.counts	3124	4	FSL1	Line411
Line411_GARD.R1.Aligned.counts	3125	4	GARD	Line411
Line411_IGF.R1.Aligned.counts	3126	4	IGF	Line411
Line411_TUNIC.R1.Aligned.counts	3127	4	TUNIC	Line411
Line411_WATER.R1.Aligned.counts	3128	4	H20	Line411
Line413_ACRYL.R1.Aligned.counts	3129	4	ACRYL	Line413
Line413_BAFF.R1.Aligned.counts	3130	4	BAFF	Line413
Line413_BPA.R1.Aligned.counts	3131	4	BPA	Line413
Line413_DEX.R1.Aligned.counts	3132	4	DEX	Line413
Line413_ETOH.R1.Aligned.counts	3133	4	ETOH	Line413
Line413_FSL1.R1.Aligned.counts	3134	4	FSL1	Line413
Line413_GARD.R1.Aligned.counts	3135	4	GARD	Line413
Line413_IFNg.R1.Aligned.counts	3136	4	IFNG	Line413
Line413_IGF.R1.Aligned.counts	3137	4	IGF	Line413
Line413_PFOA.R1.Aligned.counts	3138	4	PFOA	Line413
Line413_TUNIC.R1.Aligned.counts	3139	4	TUNIC	Line413
Line413_WATER.R1.Aligned.counts	3140	4	H20	Line413
Line415_ACRYL.R1.Aligned.counts	3141	4	ACRYL	Line415
Line415_BAFF.R1.Aligned.counts	3142	4	BAFF	Line415
Line415_BPA.R1.Aligned.counts	3143	4	BPA	Line415
Line415_DEX.R1.Aligned.counts	3144	4	DEX	Line415
Line415_ETOH.R1.Aligned.counts	3145	4	ETOH	Line415
Line415_FSL1.R1.Aligned.counts	3146	4	FSL1	Line415
Line415_GARD.R1.Aligned.counts	3147	4	GARD	Line415
Line415_IFNg.R1.Aligned.counts	3148	4	IFNG	Line415
Line415_IGF.R1.Aligned.counts	3149	4	IGF	Line415
Line415_PFOA.R1.Aligned.counts	3150	4	PFOA	Line415
Line415_TUNIC.R1.Aligned.counts	3151	4	TUNIC	Line415
Line415_WATER.R1.Aligned.counts	3152	4	H20	Line415
Line417_ACRYL.R1.Aligned.counts	3153	4	ACRYL	Line417
Line417_ETOH.R1.Aligned.counts	3154	4	ETOH	Line417
Line417_GARD.R1.Aligned.counts	3155	4	GARD	Line417
Line417_IFNg.R1.Aligned.counts	3156	4	IFNG	Line417
Line417_IGF.R1.Aligned.counts	3157	4	IGF	Line417
Line417_PFOA.R1.Aligned.counts	3158	4	PFOA	Line417
Line417_TUNIC.R1.Aligned.counts	3159	4	TUNIC	Line417
Line417_WATER.R1.Aligned.counts	3160	4	H20	Line417
Line421_ACRYL.R1.Aligned.counts	3161	4	ACRYL	Line421
Line421_BAFF.R1.Aligned.counts	3162	4	BAFF	Line421
Line421_BPA.R1.Aligned.counts	3163	4	BPA	Line421
Line421_DEX.R1.Aligned.counts	3164	4	DEX	Line421
Line421_ETOH.R1.Aligned.counts	3165	4	ETOH	Line421
Line421_FSL1.R1.Aligned.counts	3166	4	FSL1	Line421
Line421_GARD.R1.Aligned.counts	3167	4	GARD	Line421
Line421_IFNg.R1.Aligned.counts	3168	4	IFNG	Line421
Line421_IGF.R1.Aligned.counts	3169	4	IGF	Line421
Line421_PFOA.R1.Aligned.counts	3170	4	PFOA	Line421
Line421_TUNIC.R1.Aligned.counts	3171	4	TUNIC	Line421
Line421_WATER.R1.Aligned.counts	3172	4	H20	Line421
Line426_ACRYL.R1.Aligned.counts	3173	4	ACRYL	Line426
Line426_BAFF.R1.Aligned.counts	3174	4	BAFF	Line426
Line426_DEX.R1.Aligned.counts	3175	4	DEX	Line426
Line426_ETOH.R1.Aligned.counts	3176	4	ETOH	Line426
Line426_FSL1.R1.Aligned.counts	3177	4	FSL1	Line426
Line426_GARD.R1.Aligned.counts	3178	4	GARD	Line426
Line426_IFNg.R1.Aligned.counts	3179	4	IFNG	Line426
Line426_IGF.R1.Aligned.counts	3180	4	IGF	Line426
Line426_PFOA.R1.Aligned.counts	3181	4	PFOA	Line426
Line426_TUNIC.R1.Aligned.counts	3182	4	TUNIC	Line426
Line43_ETOH.R1.Aligned.counts.y	3183	NA	ETOH	Line43
Line43_WATER.R1.Aligned.counts.y	3184	NA	H20	Line43
Line431_BAFF.R1.Aligned.counts	3185	4	BAFF	Line431
Line431_DEX.R1.Aligned.counts	3186	4	DEX	Line431
Line431_ETOH.R1.Aligned.counts	3187	4	ETOH	Line431
Line431_FSL1.R1.Aligned.counts	3188	4	FSL1	Line431
Line431_GARD.R1.Aligned.counts	3189	4	GARD	Line431
Line431_IFNg.R1.Aligned.counts	3190	4	IFNG	Line431
Line431_PFOA.R1.Aligned.counts	3191	4	PFOA	Line431
Line431_TUNIC.R1.Aligned.counts	3192	4	TUNIC	Line431
Line431_WATER.R1.Aligned.counts	3193	4	H20	Line431
Line432_BPA.R1.Aligned.counts	3194	4	BPA	Line432
Line432_DEX.R1.Aligned.counts	3195	4	DEX	Line432
Line432_ETOH.R1.Aligned.counts	3196	4	ETOH	Line432
Line432_FSL1.R1.Aligned.counts	3197	4	FSL1	Line432
Line432_GARD.R1.Aligned.counts	3198	4	GARD	Line432
Line432_IFNg.R1.Aligned.counts	3199	4	IFNG	Line432
Line432_IGF.R1.Aligned.counts	3200	4	IGF	Line432
Line432_PFOA.R1.Aligned.counts	3201	4	PFOA	Line432
Line432_TUNIC.R1.Aligned.counts	3202	4	TUNIC	Line432
Line432_WATER.R1.Aligned.counts	3203	4	H20	Line432
Line435_ACRYL.R1.Aligned.counts	3204	4	ACRYL	Line435
Line435_BAFF.R1.Aligned.counts	3205	4	BAFF	Line435
Line435_BPA.R1.Aligned.counts	3206	4	BPA	Line435
Line435_DEX.R1.Aligned.counts	3207	4	DEX	Line435
Line435_ETOH.R1.Aligned.counts	3208	4	ETOH	Line435
Line435_FSL1.R1.Aligned.counts	3209	4	FSL1	Line435
Line435_GARD.R1.Aligned.counts	3210	4	GARD	Line435
Line435_IFNg.R1.Aligned.counts	3211	4	IFNG	Line435
Line435_IGF.R1.Aligned.counts	3212	4	IGF	Line435
Line435_PFOA.R1.Aligned.counts	3213	4	PFOA	Line435
Line435_TUNIC.R1.Aligned.counts	3214	4	TUNIC	Line435
Line435_WATER.R1.Aligned.counts	3215	4	H20	Line435
Line437_ACRYL.R1.Aligned.counts	3216	4	ACRYL	Line437
Line437_BAFF.R1.Aligned.counts	3217	4	BAFF	Line437
Line437_BPA.R1.Aligned.counts	3218	4	BPA	Line437
Line437_DEX.R1.Aligned.counts	3219	4	DEX	Line437
Line437_ETOH.R1.Aligned.counts	3220	4	ETOH	Line437
Line437_FSL1.R1.Aligned.counts	3221	4	FSL1	Line437
Line437_GARD.R1.Aligned.counts	3222	4	GARD	Line437
Line437_IFNg.R1.Aligned.counts	3223	4	IFNG	Line437
Line437_IGF.R1.Aligned.counts	3224	4	IGF	Line437
Line437_PFOA.R1.Aligned.counts	3225	4	PFOA	Line437
Line437_TUNIC.R1.Aligned.counts	3226	4	TUNIC	Line437
Line437_WATER.R1.Aligned.counts	3227	4	H20	Line437
Line44_BAFF.R1.Aligned.counts.y	3228	NA	BAFF	Line44
Line44_DEX.R1.Aligned.counts.y	3229	NA	DEX	Line44
Line44_ETOH.R1.Aligned.counts.y	3230	NA	ETOH	Line44
Line44_FSL1.R1.Aligned.counts.y	3231	NA	FSL1	Line44
Line44_GARD.R1.Aligned.counts.y	3232	NA	GARD	Line44
Line44_IFNg.R1.Aligned.counts.y	3233	NA	IFNG	Line44
Line44_WATER.R1.Aligned.counts.y	3234	NA	H20	Line44
Line440_ACRYL.R1.Aligned.counts	3235	4	ACRYL	Line440
Line440_BAFF.R1.Aligned.counts	3236	4	BAFF	Line440
Line440_BPA.R1.Aligned.counts	3237	4	BPA	Line440
Line440_DEX.R1.Aligned.counts	3238	4	DEX	Line440
Line440_ETOH.R1.Aligned.counts	3239	4	ETOH	Line440
Line440_FSL1.R1.Aligned.counts	3240	4	FSL1	Line440
Line440_GARD.R1.Aligned.counts	3241	4	GARD	Line440
Line440_IGF.R1.Aligned.counts	3242	4	IGF	Line440
Line440_PFOA.R1.Aligned.counts	3243	4	PFOA	Line440
Line440_TUNIC.R1.Aligned.counts	3244	4	TUNIC	Line440
Line440_WATER.R1.Aligned.counts	3245	4	H20	Line440
Line444_ACRYL.R1.Aligned.counts	3246	4	ACRYL	Line444
Line444_BAFF.R1.Aligned.counts	3247	4	BAFF	Line444
Line444_BPA.R1.Aligned.counts	3248	4	BPA	Line444
Line444_DEX.R1.Aligned.counts	3249	4	DEX	Line444
Line444_FSL1.R1.Aligned.counts	3250	4	FSL1	Line444
Line444_GARD.R1.Aligned.counts	3251	4	GARD	Line444
Line444_IGF.R1.Aligned.counts	3252	4	IGF	Line444
Line444_PFOA.R1.Aligned.counts	3253	4	PFOA	Line444
Line444_WATER.R1.Aligned.counts	3254	4	H20	Line444
Line448_ACRYL.R1.Aligned.counts	3255	4	ACRYL	Line448
Line448_BAFF.R1.Aligned.counts	3256	4	BAFF	Line448
Line448_BPA.R1.Aligned.counts	3257	4	BPA	Line448
Line448_DEX.R1.Aligned.counts	3258	4	DEX	Line448
Line448_ETOH.R1.Aligned.counts	3259	4	ETOH	Line448
Line448_FSL1.R1.Aligned.counts	3260	4	FSL1	Line448
Line448_GARD.R1.Aligned.counts	3261	4	GARD	Line448
Line448_IFNg.R1.Aligned.counts	3262	4	IFNG	Line448
Line448_IGF.R1.Aligned.counts	3263	4	IGF	Line448
Line448_TUNIC.R1.Aligned.counts	3264	4	TUNIC	Line448
Line448_WATER.R1.Aligned.counts	3265	4	H20	Line448
Line450_ACRYL.R1.Aligned.counts	3266	4	ACRYL	Line450
Line450_BAFF.R1.Aligned.counts	3267	4	BAFF	Line450
Line450_DEX.R1.Aligned.counts	3268	4	DEX	Line450
Line450_FSL1.R1.Aligned.counts	3269	4	FSL1	Line450
Line450_GARD.R1.Aligned.counts	3270	4	GARD	Line450
Line450_IFNg.R1.Aligned.counts	3271	4	IFNG	Line450
Line450_IGF.R1.Aligned.counts	3272	4	IGF	Line450
Line450_PFOA.R1.Aligned.counts	3273	4	PFOA	Line450
Line450_TUNIC.R1.Aligned.counts	3274	4	TUNIC	Line450
Line47_WATER.R1.Aligned.counts.y	3275	NA	H20	Line47
Line501_ACRYL.R1.Aligned.counts	3276	4	ACRYL	Line501
Line501_BAFF.R1.Aligned.counts	3277	4	BAFF	Line501
Line501_BPA.R1.Aligned.counts	3278	4	BPA	Line501
Line501_DEX.R1.Aligned.counts	3279	4	DEX	Line501
Line501_ETOH.R1.Aligned.counts	3280	4	ETOH	Line501
Line501_FSL1.R1.Aligned.counts	3281	4	FSL1	Line501
Line501_GARD.R1.Aligned.counts	3282	4	GARD	Line501
Line501_IFNg.R1.Aligned.counts	3283	4	IFNG	Line501
Line501_IGF.R1.Aligned.counts	3284	4	IGF	Line501
Line501_PFOA.R1.Aligned.counts	3285	4	PFOA	Line501
Line501_TUNIC.R1.Aligned.counts	3286	4	TUNIC	Line501
Line501_WATER.R1.Aligned.counts	3287	4	H20	Line501
Line502_ACRYL.R1.Aligned.counts	3288	4	ACRYL	Line502
